publisher;review_date;claim_text;review_url;normalized_label
checkyourfact;2023-01-09;"A video shared on Facebook purports Florida Republican Sen. Marco Rubio allegedly accused former National Institute of Allergy and Infectious Diseases (NIAID) Director Dr. Anthony Fauci of a fake data crime.""";https://checkyourfact.com/2023/01/09/fact-check-rubio-fauci-data-crime/;FALSE
factcheck_afp;2023-01-16;"Photos show Apple\'s new foldable iPhone 15 Flip smartphone""";https://factcheck.afp.com/doc.afp.com.336R83M;FALSE
truthorfiction;2023-01-17;"A major egg supplier increased profits by 65 percent during the last quarter to a record-breaking $198 million, as egg prices in the United States skyrocketed.""";https://www.truthorfiction.com/eggs-chickens-and-windfall-profit-tax-tweets/;TRUE
politifact;2023-01-25;"Christine Grady is the head of NIH.""";https://www.politifact.com/factchecks/2023/jan/25/instagram-posts/no-dr-anthonys-faucis-wife-isnt-the-national-insti/;FALSE
checkyourfact;2023-01-12;"A post shared on Facebook claims the World Economic Forum (WEF) appointed House Minority Leader Kevin McCarthy as speaker of the House of Representatives.""";https://checkyourfact.com/2023/01/12/fact-check-world-economic-forum-appoint-kevin-mccarthy-speaker-house/;FALSE
politifact;2023-01-17;"Every single Republican blocked Ketanji Brown Jackson’s SCOTUS appointment.""";https://www.politifact.com/factchecks/2023/jan/17/facebook-posts/these-are-3-republicans-who-voted-confirm-ketanji/;FALSE
factcheck_afp;2023-01-19;"Tinubu issued Nigeria’s first state bond""";https://factcheck.afp.com/doc.afp.com.337B9UT;FALSE
snopes;2023-01-19;"Roughly 25% of the nation\'s debt was incurred during the Trump Administration.""";https://www.snopes.com/fact-check/trump-debt-25-percent/;TRUE
checkyourfact;2023-01-16;"A photo shared on Facebook allegedly shows a tweet from Republican Rep. George Santos claiming civil rights icon Martin Luther King Jr. encouraged him to run for Congress.""";https://checkyourfact.com/2023/01/16/fact-check-george-santos-tweet-martin-luther-king-jr/;FALSE
checkyourfact;2023-01-26;"A video shared on Facebook claims dozens of Russian battleships have left the Black Sea in a sign of Russia’s alleged withdrawal.""";https://checkyourfact.com/2023/01/26/fact-check-dozens-russian-ships-black-sea/;FALSE
factcheck_afp;2023-01-05;"Photo shows participants in Sewol ferry hunger strike secretly eating noodles""";https://factcheck.afp.com/doc.afp.com.336E99H;FALSE
factcheck_afp;2023-01-11;"FIFA will keep Pele\'s feet in a museum""";https://factcheck.afp.com/doc.afp.com.336R72X;FALSE
factcheck_afp;2023-01-26;"Photo shows South Korean justice minister wearing a pink coat to work""";https://factcheck.afp.com/doc.afp.com.337R8XE;FALSE
checkyourfact;2023-01-27;"A post shared on Facebook purports Prince Harry recounted a story about being traumatized when his father, King Charles III, played got your nose with him as a child in his memoir Spare.""";https://checkyourfact.com/2023/01/27/fact-check-excerpt-prince-memoir-spare/;FALSE
snopes;2023-01-11;"Tom Brady endorsed CBD gummies.""";https://www.snopes.com/fact-check/tom-brady-cbd-gummies/;FALSE
politifact;2023-01-27;"A photo shows Barack Obama dressed up as Baphomet (Lucifer).""";https://www.politifact.com/factchecks/2023/jan/27/viral-image/flames-from-hell-thats-just-the-truth-o-meter-burn/;FALSE
truthorfiction;2023-01-25;"In January 2023, Jeff Younger (@JeffYoungerTX) tweeted: The political power of single women, especially single mothers, must be diminished in order to regain traditional values, traditional family, and to reestablish social order.""";https://www.truthorfiction.com/jeff-younger-the-political-power-of-single-women-especially-single-mothers-must-be-diminished-tweet/;TRUE
africacheck;2023-01-31;"No, Facebook post does not show pigeon drug bust in New York City in the US – but these birds were up to no good""";https://africacheck.org/fact-checks/meta-programme-fact-checks/no-facebook-post-does-not-show-pigeon-drug-bust-new-york;FALSE
africacheck;2023-01-05;"No evidence Limpopo province-born South African politician Julius Malema is actually from Zimbabwe""";https://africacheck.org/fact-checks/meta-programme-fact-checks/no-evidence-limpopo-province-born-south-african-politician;FALSE
snopes;2023-01-13;"The BBC aired a controversial interview with Dr. Aseem Malhotra who fraudulently claimed without evidence that some coronavirus vaccines could be behind excess deaths from coronary artery disease.""";https://www.snopes.com/fact-check/bbc-air-interview-covid-19-vaccine-skeptic/;TRUE
politifact;2023-01-18;"Walmart is giving some women $500 grocery store credit as part of a discrimination settlement.""";https://www.politifact.com/factchecks/2023/jan/18/facebook-posts/online-scams-use-fabricated-walmart-sexual-discrim/;FALSE
politifact;2023-01-31;"Doctors say colon cancer is on the rise due to toxins absorbed while cooking food (in) the microwave.""";https://www.politifact.com/factchecks/2023/feb/01/instagram-posts/microwave-ovens-arent-causing-colon-cancer-despite/;FALSE
politifact;2023-01-26;"Video shows Rep. Alexandria Ocasio-Cortez crying after Ted Cruz gets up and humiliates her to her face.""";https://www.politifact.com/factchecks/2023/jan/26/facebook-posts/no-this-video-doesnt-show-alexandria-ocasio-cortez/;FALSE
factcheck_afp;2023-01-19;"Photos show former Nigerian goalie Peter Rufai""";https://factcheck.afp.com/doc.afp.com.337C6AK;FALSE
checkyourfact;2023-01-02;"A video shared on Facebook claims Russia can no longer access the Baltic Sea after straits to the body of water were closed.""";https://checkyourfact.com/2023/01/02/fact-check-russia-access-baltic-sea/;FALSE
factcheck_afp;2023-01-17;"Rahul Gandhi watching a performance of a sexually explicit song""";https://factcheck.afp.com/doc.afp.com.336X3DX;FALSE
politifact;2023-01-19;"Joe Biden as vice president didn\'t have the right to declassify documents.""";https://www.politifact.com/factchecks/2023/jan/19/donald-trump/trump-wrong-biden-did-have-right-declassify-record/;FALSE
factcheck_afp;2023-01-27;"Nigerian ruling party\'s VP candidate Kashim Shettima said he’s unfit to run""";https://factcheck.afp.com/doc.afp.com.337U2QZ;FALSE
politifact;2023-01-20;"Almost every study now has said with these new boosters, you\'re more likely to get infected with the bivalent booster.""";https://www.politifact.com/factchecks/2023/jan/20/ron-desantis/gov-ron-desantis-falsely-claims-bivalent-booster-v/;FALSE
checkyourfact;2023-01-25;"A video shared on Facebook claims a Turkish convoy encircled thousands of Russian troops in Bakhmut, Ukraine.""";https://checkyourfact.com/2023/01/25/fact-check-turkish-convoy-troops-bakhmut/;FALSE
politifact;2023-01-06;"Since a new immigration program was implemented, the number of Venezuelans trying to enter the U.S. illegally decreased from about 1,100 per day to less than 250 per day on average.""";https://www.politifact.com/factchecks/2023/jan/06/joe-biden/illegal-immigration-dropped-after-new-venezuela-pr/;MIXTURE
factcheck_afp;2023-01-19;"Temperature graph is evidence against climate crisis""";https://factcheck.afp.com/doc.afp.com.337E92M;FALSE
fullfact;2023-01-11;"Something has been added to the flu vaccine nasal spray causing children to get very sick or die.""";https://fullfact.org/health/something-added-to-flu-vaccine-strep-a/;FALSE
checkyourfact;2023-01-06;"A post shared on Facebook claims Food and Drug Administration (FDA) Commissioner Dr. Stephen Hahn was arrested by the U.S. military for treason.""";https://checkyourfact.com/2023/01/06/fact-check-military-arrest-fda-commissioner-stephen-hahn/;FALSE
factcheck_afp;2023-01-23;"Bill Gates tweeted support for vaccines in food""";https://factcheck.afp.com/doc.afp.com.337N84E;FALSE
snopes;2023-01-21;"In the 1950s, at least 50,000 lobotomies were performed in the United States by hammering an ice pick into patients\' brains through their eye sockets.""";https://www.snopes.com/fact-check/lobotomies-performed-with-ice-picks/;MIXTURE
africacheck;2023-01-30;"No, photo of Nigerian presidential candidate Obi drinking Hero beer doctored""";https://africacheck.org/fact-checks/meta-programme-fact-checks/no-photo-nigerian-presidential-candidate-obi-drinking-hero;FALSE
factcheck_afp;2023-01-27;"The crowd chanted an anti-Biden slogan during Joe Biden\'s gun reform speech""";https://factcheck.afp.com/doc.afp.com.337Z37H;FALSE
factcheck_afp;2023-01-16;"Photo of Ronaldo playing in front of empty seats in Riyadh""";https://factcheck.afp.com/doc.afp.com.33776WV;FALSE
politifact;2023-01-27;"The Transportation Security Administration spent a couple hundred million dollars on gender-neutral screening technology.""";https://www.politifact.com/factchecks/2023/jan/27/facebook-posts/claim-vastly-overstates-governments-spending-on-ts/;FALSE
africacheck;2023-01-31;"No, Bill Gates has not vowed to ‘pump mRNA vaccines into food supply’""";https://africacheck.org/fact-checks/meta-programme-fact-checks/no-bill-gates-has-not-vowed-pump-mrna-vaccines-food-supply;FALSE
factcheck_afp;2023-01-09;"Video shows Cristiano Ronaldo scoring his first goal for new Saudi club""";https://factcheck.afp.com/doc.afp.com.336N9KT;FALSE
checkyourfact;2023-01-03;"A post shared on Instagram claims that World Economic Forum (WEF) leaders declared God is dead and the organization had acquired divine powers.""";https://checkyourfact.com/2023/01/03/fact-check-world-economic-forum-god-is-dead/;FALSE
checkyourfact;2023-01-16;"An image shared on Facebook claims to show President Joe Biden’s face in disgust during a press conference.""";https://checkyourfact.com/2023/01/16/fact-check-image-bidens-face/;FALSE
politifact;2023-01-06;"Ray Epps confessed to Jan. 6 Committee he ‘orchestrated’ attack on Capitol""";https://www.politifact.com/factchecks/2023/jan/06/instagram-posts/ray-epps-didnt-tell-congress-he-orchestrated-the-j/;MIXTURE
checkyourfact;2023-01-03;"A video shared on Facebook purports Republican Iowa Sen. Chuck Grassley called for President Joe Biden’s resignation due to revelations regarding the Hunter Biden laptop scandal.""";https://checkyourfact.com/2023/01/03/fact-check-grassley-biden-resign/;FALSE
politifact;2023-01-25;"One quarter of today’s $31.4 trillion federal debt was accumulated in the four years of my predecessor, Donald Trump.""";https://www.politifact.com/factchecks/2023/jan/25/joe-biden/joe-biden-blames-donald-trump-for-one-quarter-of-t/;MIXTURE
factcheck_afp;2023-01-20;"Philippine government warns of China \'respiratory infection\' in Jan 2023""";https://factcheck.afp.com/doc.afp.com.336U7MJ;FALSE
politifact;2023-01-31;"Glenn Youngkin is the first sitting Governor in the modern era to have their party have less legislative seats than when they were elected.""";https://www.politifact.com/factchecks/2023/jan/31/louise-lucas/lucas-falsely-inflates-youngkins-special-election/;FALSE
snopes;2023-01-11;"A red carpet event in Los Angeles was flooded due to heavy rains in early January 2023.""";https://www.snopes.com/fact-check/la-red-carpet-event-flooded-heavy-rains/;TRUE
africacheck;2023-01-11;"No evidence Nigeria’s governing APC party plans to deny northerners access to internet and radio after former president backed rival""";https://africacheck.org/fact-checks/meta-programme-fact-checks/no-evidence-nigerias-governing-apc-party-plans-deny;FALSE
snopes;2023-01-04;"Then-U.S. Sen. John McCain warned about Russian aggression against Ukraine in 2014.""";https://www.snopes.com/fact-check/john-mccain-predict-putins-playbook/;TRUE
checkyourfact;2023-01-19;"A video shared on Facebook claims Ukraine destroyed a train carrying 1,000 Russian troops.""";https://checkyourfact.com/2023/01/19/fact-check-ukraine-train-russian-troops/;FALSE
snopes;2023-01-31;"As of January 2023, OpenAI\'s ChatGPT technology declined to write a poem admiring Donald Trump, but successfully drafted one for Joe Biden.""";https://www.snopes.com/fact-check/chatgpt-trump-admiring-poem/;TRUE
checkyourfact;2023-01-24;"A video shared on Facebook purportedly shows babies being artificially grown in pods within a lab.""";https://checkyourfact.com/2023/01/24/fact-check-babies-grown-lab/;FALSE
factcheck_afp;2023-01-25;"Canada\'s Bill C-11 will censor the internet""";https://factcheck.afp.com/doc.afp.com.337R2W6;FALSE
factcheck_afp;2023-01-30;"Government-funded food pyramid says Lucky Charms is healthier than steak""";https://factcheck.afp.com/doc.afp.com.337W3LG;FALSE
politifact;2023-01-18;"The World Economic Forum hired unvaccinated pilots to fly people into Davos, Switzerland, for its annual meeting for safety reasons.""";https://www.politifact.com/factchecks/2023/jan/18/blog-posting/claims-that-world-economic-forum-is-hiring-only-un/;FALSE
politifact;2023-01-11;"MMA fighter Victoria Lee died because of a COVID-19 vaccine.""";https://www.politifact.com/factchecks/2023/jan/11/facebook-posts/no-cause-death-given-mma-fighter-victoria-lee/;FALSE
snopes;2023-01-20;"British news outlet BBC published a headline about resigning New Zealand Prime Minister Jacinda Ardern that read, Jacinda Ardern resigns: Can women really have it all?""";https://www.snopes.com/fact-check/bbc-headline-jacinda-ardern-women-have-it-all/;TRUE
factcheck_afp;2023-01-03;"Walmarted looted during a December 25, 2022 snow storm""";https://factcheck.afp.com/doc.afp.com.336844L;FALSE
africacheck;2023-01-31;"No, mercury and aluminium are not toxic when used in vaccines""";https://africacheck.org/fact-checks/meta-programme-fact-checks/no-mercury-and-aluminium-are-not-toxic-when-used-vaccines;FALSE
africacheck;2023-01-30;"No, prime minister of Niger didn’t lecture Kenyan president at Dakar summit – heavily shared clip manipulated""";https://africacheck.org/fact-checks/meta-programme-fact-checks/no-prime-minister-niger-didnt-lecture-kenyan-president-dakar;FALSE
checkyourfact;2023-01-06;"A post shared on Facebook purports the World Economic Forum (WEF) has allegedly urged the public to bathe once a week or less to save the planet.""";https://checkyourfact.com/2023/01/06/fact-check-world-economic-forum-bathing/;FALSE
checkyourfact;2023-01-03;"A post shared on Facebook purports Democratic House Speaker Nancy Pelosi was allegedly hanged at Guantanamo Bay.""";https://checkyourfact.com/2023/01/03/fact-check-pelosi-death-guantanamo-bay/;FALSE
fullfact;2023-01-17;"Tellers have a record of who doesn’t vote, and this is used to bring people to the polling station late in the evening and present as you.""";https://fullfact.org/online/no-evidence-tellers-voter-fraud/;FALSE
checkyourfact;2023-01-25;"A photo shared on Facebook allegedly shows a headline posted by CBS News reporting conspiracy theorists claim the world is run by the super-rich.""";https://checkyourfact.com/2023/01/25/fact-check-cbs-world-run-by-rich/;FALSE
politifact;2023-01-17;"Americans who worked through the pandemic are being paid up to $26,000 by qualifying for the Employee Retention Credit.""";https://www.politifact.com/factchecks/2023/jan/17/facebook-posts/workers-arent-being-paid-up-to-26000-because-of-a/;FALSE
factcheck_afp;2023-01-05;"Crack found at Lake Duminagat could trigger more flooding""";https://factcheck.afp.com/doc.afp.com.336G6AZ;FALSE
factcheck_afp;2023-01-17;"A social credit score of 100 is required to buy cryptocurrency in Australia""";https://factcheck.afp.com/doc.afp.com.33664ZK;FALSE
truthorfiction;2023-01-31;"ExxonMobil reported a record-smashing profit of $55.7 BILLION in 2022.""";https://www.truthorfiction.com/exxonmobil-reported-a-record-smashing-profit-of-55-7-billion-in-2022/;TRUE
checkyourfact;2023-01-10;"A video shared on Facebook claims Russia collapsed in seconds and that Ukraine exposed a breakthrough in the Russian army.""";https://checkyourfact.com/2023/01/10/fact-check-russia-collapse-seconds/;FALSE
snopes;2023-01-16;"Martin Luther King Jr. once said or wrote, One has a moral responsibility to disobey unjust laws.""";https://www.snopes.com/fact-check/disobey-unjust-laws-mlk-quote/;TRUE
politifact;2023-01-19;"Joan Rivers was killed for revealing that Barack Obama is gay and Michelle Obama is transgender.""";https://www.politifact.com/factchecks/2023/jan/19/instagram-posts/comedian-joan-rivers-was-wrong-about-obamas/;FALSE
checkyourfact;2023-01-30;"A video shared on Facebook purports controversial British-American social media influencer Andrew Tate was found guilty and sentenced to 14 years in prison.""";https://checkyourfact.com/2023/01/30/fact-check-andrew-tate-14-years-in-prison/;FALSE
factcheck_afp;2023-01-16;"Nigeria’s Lagos not among top 5 states in fiscal performance""";https://factcheck.afp.com/doc.afp.com.33777WL;FALSE
factcheck_afp;2023-01-13;"Australia stops Covid vaccines for children after losing court case""";https://factcheck.afp.com/doc.afp.com.336K7H2;FALSE
checkyourfact;2023-01-09;"A photo shared on Facebook allegedly shows an advertisement from Tesla stating purchasers of the Cybertruck would receive a free Twitter Blue check mark.""";https://checkyourfact.com/2023/01/09/fact-check-teslas-cybertruck-twitter-blue-check-mark/;FALSE
checkyourfact;2023-01-12;"A post shared on Facebook purports the U.S. Central Intelligence Agency (CIA) is responsible for riots in Brazil following the election of President Luiz Inacio Lula da Silva.""";https://checkyourfact.com/2023/01/12/fact-check-cia-riots-brazil/;FALSE
politifact;2023-01-31;"Black Americans are not descended from people who were taken from Africa to be enslaved.""";https://www.politifact.com/factchecks/2023/jan/31/facebook-posts/the-evidence-is-plentiful-black-americans-ancestor/;FALSE
factcheck_afp;2023-01-27;"Sri Lanka imposes a new levy for those leaving the country in 2023""";https://factcheck.afp.com/doc.afp.com.337V2PE;FALSE
politifact;2023-01-23;"Climate change is a naturally occurring phenomenon that can be tracked throughout prehistoric eras.""";https://www.politifact.com/factchecks/2023/jan/23/instagram-posts/climate-change-is-not-a-naturally-occurring-phenom/;FALSE
factcheck_afp;2023-01-06;"Nigerian party uses rival’s image on campaign handouts""";https://factcheck.afp.com/doc.afp.com.336L2JN;FALSE
checkyourfact;2023-01-27;"An image of a tweet shared on Facebook purports Colorado Republican Rep. Lauren Boebert’s net worth is over $12 million.""";https://checkyourfact.com/2023/01/27/fact-check-boebert-net-worth-12-million/;FALSE
politifact;2023-01-23;"Video proves Greta Thunberg is a crisis actor.""";https://www.politifact.com/factchecks/2023/jan/23/instagram-posts/greta-thunberg-is-often-in-the-spotlight-but-not-b/;FALSE
snopes;2023-01-23;"While making a speech on reproductive rights on Jan. 22, 2023, U.S. Vice President Kamala Harris mentioned liberty and the pursuit of happiness, but did not mention life when referring to the rights we are endowed with in the Declaration of Independence.""";https://www.snopes.com/fact-check/kamala-harris-right-to-life/;TRUE
snopes;2023-01-22;"A meme shows the moment that John Lennon and Chuck Berry reacted to Yoko Ono screeching into the microphone during a 1972 appearance on The Mike Douglas Show.""";https://www.snopes.com/fact-check/yoko-ono-john-lennon-chuck-berry/;TRUE
factcheck_afp;2023-01-27;"K-12 curriculum is scrapped; military training replaces senior high school""";https://factcheck.afp.com/doc.afp.com.337V33W;FALSE
politifact;2023-01-10;"Parents that go to school board meetings and question the curriculum are being flagged by the Department of Justice and the FBI for attending a meeting.""";https://www.politifact.com/factchecks/2023/jan/10/scott-perry/fbi-doj-tagged-threats-against-school-officials-no/;FALSE
politifact;2023-01-24;"NOAA makes it official... CO2 warming is a hoax.""";https://www.politifact.com/factchecks/2023/jan/24/viral-image/climate-change-real-and-earth-warming/;FALSE
checkyourfact;2023-01-24;"A post shared on Instagram purports the German government claims investigating COVID-19 vaccines would be dangerous to democracy.""";https://checkyourfact.com/2023/01/24/fact-check-german-government-covid-vaccines/;FALSE
factcheck_afp;2023-01-30;"Video shows how fake Chinese eggs are produced in a factory""";https://factcheck.afp.com/doc.afp.com.337V4YP;FALSE
checkyourfact;2023-01-25;"A post on shared on Twitter purports that the New York Police Department (NYPD) discovered a drug smuggling effort utilizing pigeons and birds for transport.""";https://checkyourfact.com/2023/01/25/fact-check-nypd-drug-smuggling-pigeons/;FALSE
checkyourfact;2023-01-11;"A photo shared on Facebook purports former White House press secretary Jen Psaki tweeted suggestive comments about Ohio Republican Rep. Jim Jordan.""";https://checkyourfact.com/2023/01/11/fact-check-tweet-jen-psaki-criticizing-jim-jordan/;FALSE
fullfact;2023-01-13;"Culture secretary Michelle Donelan said Jeremy Clarkson was right to say Meghan Markle should be stripped naked and pelted with excrement.""";https://fullfact.org/news/diane-abbott-clarkson-donelan/;FALSE
checkyourfact;2023-01-11;"A post shared on Facebook purports the World Economic Forum (WEF) declared that pedophiles will save humanity.""";https://checkyourfact.com/2023/01/11/fact-check-world-economic-forum-pedophiles-humanity/;FALSE
snopes;2023-01-16;"A Facebook live video taken by a passenger in a Nepal Yeti Airlines flight captures the moments right before the crash in mid-January 2023.""";https://www.snopes.com/fact-check/footage-inside-plane-crashed-nepal/;TRUE
snopes;2023-01-05;"U.S. Rep. Kevin McCarthy said in 2021 that then-President Donald Trump bears responsibility for the Jan. 6, 2021, Capitol riot.""";https://www.snopes.com/fact-check/kevin-mccarthy-blame-trump-for-capitol-riot/;TRUE
africacheck;2023-01-11;"No, Nigeria’s governing APC party chair Adamu didn’t say electoral commission can’t stop underage voting""";https://africacheck.org/fact-checks/meta-programme-fact-checks/no-nigerias-governing-apc-party-chair-adamu-didnt-say;FALSE
factcheck_afp;2023-01-12;"North Korea issues new ban on arrivals from China in December 2022""";https://factcheck.afp.com/doc.afp.com.336R7U3;FALSE
factcheck_afp;2023-01-19;"Photo shows South Korean first lady falling asleep during husband\'s speech""";https://factcheck.afp.com/doc.afp.com.337B2CY;FALSE
polygraph;2023-01-12;"Convicting Iran’s Hamid Nouri For War Crimes Is Not ‘Illegal’""";https://www.polygraph.info/a/fact-check-convicting-iran-s-hamid-nouri-for-war-crimes-is-not-illegal/6915489.html;FALSE
polygraph;2023-01-19;"Orwellian Claims of ‘Justice’ Under China’s Grip in Hong Kong""";https://www.polygraph.info/a/fact-check-orwellian-claims-of-justice-under-national-security-law-in-hong-kong/6925839.html;FALSE
polygraph;2023-01-30;"Russia’s Medvedev Anti-Historically Predicts Nuclear War""";https://www.polygraph.info/a/fact-check-russia-s-medvedev-anti-historically-predicts-nuclear-war/6940067.html;FALSE
polygraph;2023-01-18;"Moscow Tries to Diminish a Soviet Space Hero – Because He\'s From Ukraine""";https://www.polygraph.info/a/fact-check-moscow-tries-to-diminish-a-soviet-space-hero-because-hes-from-ukraine/6924071.html;MIXTURE
polygraph;2023-01-24;"Alluding to Holocaust, Lavrov Falsely Says US Wants to \'Annihilate\' Russians""";https://www.polygraph.info/a/fact-check-russia-falsely-accuses-us-of-planning-a-genocide-targeting-russians-/6930704.html;FALSE
polygraph;2023-01-09;"Iran’s False Attack on France and Free Speech""";https://www.polygraph.info/a/irans-false-attack-on-france-and-free-speech/6911129.html;FALSE
polygraph;2023-02-01;"Syria Again in Denial as OPCW Blames it for Deadly 2018 Chlorine Strike""";https://www.polygraph.info/a/fact-check-syria-again-in-denial-as-opcw-blames-it-for-deadly-2018-chlorine-strike-/6942734.html;FALSE
polygraph;2023-01-31;"Chinese Blogger Parrots Kremlin’s Distorted Tale about Minsk Agreements""";https://www.polygraph.info/a/6941469.html;MIXTURE
eufactcheck;2023-01-16;"We won’t be able to feed our families in 2050""";https://eufactcheck.eu/factcheck/mostly-false-we-wont-be-able-to-feed-our-families-in-2050/;MIXTURE
polygraph;2023-01-20;"Ahead of an Epochal Election, Cambodia Turns Courts Against Opposition""";https://www.polygraph.info/a/fact-check-ahead-of-epochal-election-cambodia-turns-courts-against-opposition/6926448.html;FALSE
polygraph;2023-01-06;"China Deceptively Uses CNN’s New Year’s Eve Taiwan/Thailand Mix-up to Blast U.S.""";https://www.polygraph.info/a/fact-check-china-deceptively-uses-cnn-s-new-year-s-eve-mix-up-of-taiwan-and-thailand-to-blast-u-s-/6907481.html;MIXTURE
polygraph;2023-01-23;"Iran’s False Defense of the Islamic Revolutionary Guard Corps""";https://www.polygraph.info/a/fact-check-iran-s-false-defense-of-revolutionary-guard-corps-/6930547.html;FALSE
polygraph;2023-01-26;"How the Taliban Lied About Education for Women""";https://www.polygraph.info/a/fact-check-how-the-taliban-lied-about-education-for-women/6934892.html;FALSE
polygraph;2023-01-19;"Russia Falsifies France Pension Reform Protests as Anti-Ukraine""";https://www.polygraph.info/a/fact-check-russia-falsifies-paris-pension-reform-protests-as-anti-ukraine/6925393.html;FALSE
polygraph;2023-01-06;"Russia Exaggerates China’s Support""";https://www.polygraph.info/a/fact-check-russia-exaggerates-china-s-support-/6906113.html;MIXTURE
polygraph;2023-01-18;"Russia’s Medvedev Gaslights Japanese Leader Kishida Over Nukes in Ukraine""";https://www.polygraph.info/a/fact-check-russias-medvedev-gaslights-japanese-leader-kishida-over-nukes-in-ukraine/6923265.html;MIXTURE
polygraph;2023-01-27;"Lavrov\'s Hollow Denials of Russian Meddling in ‘Internal Affairs’""";https://www.polygraph.info/a/fact-check-hollow-denials-from-lavrov-of-russian-meddling-in-internal-affairs-/6936250.html;FALSE
polygraph;2023-01-03;"Forget Iran’s Lies: Al-Qaida No U.S. ‘Proxy’ in Afghanistan""";https://www.polygraph.info/a/fact-check-forget-iran-s-lies-al-qaida-no-u-s-proxy-in-afghanistan/6902731.html;FALSE
polygraph;2023-01-16;"Russian Orthodox Patriarch Hews to Kremlin Propaganda Line on Ukraine Identity""";https://www.polygraph.info/a/fact-check-russian-orthodox-patriarch-hews-to-kremlin-propaganda-line-on-ukraine-identity/6917511.html;FALSE
polygraph;2023-01-13;"In Memoriam: Top Whoppers From Sidelined Chinese ‘Wolf Warrior’ Zhao Lijian""";https://www.polygraph.info/a/fact-check-in-memoriam-top-whoppers-from-sidelined-chinese-wolf-warrior-zhao-lijian/6917247.html;MIXTURE
polygraph;2023-01-12;"China’s Sharing of COVID Data is Far from ‘Open and Transparent’""";https://www.polygraph.info/a/fact-check-china-covid-data-far-from-open-and-transparent/6915888.html;MIXTURE
polygraph;2023-01-02;"Russia Accuses Estonian Prime Minister of Hitlerism""";https://www.polygraph.info/a/fact-check-russia-accuses-estonian-prime-minister-of-hitlerism-/6901273.html;MIXTURE
